,0,1,2,3,4,5,6,7
2257,0,1,1,0,0,0,0,1
2258,1,1,1,0,1,1,0,0
2259,1,0,1,1,0,1,0,1
2260,0,0,0,1,0,1,0,0
2261,0,1,0,1,1,1,1,1
2262,1,0,1,1,1,0,0,0
2263,1,0,0,0,1,1,1,0
2264,0,1,1,0,1,1,1,0
2265,0,0,0,0,1,0,0,1
2266,0,1,0,0,1,0,0,0
2267,1,0,0,0,0,1,1,0
2268,1,1,1,0,0,0,1,0
2269,1,0,0,0,0,0,0,1
2270,1,1,0,0,1,1,1,0
2271,0,0,1,0,0,1,1,1
2272,1,0,1,0,1,0,0,0
2273,1,1,0,1,1,0,1,1
2274,1,0,1,1,0,1,0,0
2275,1,0,1,0,0,1,0,1
2276,1,0,0,0,1,1,1,1
2277,1,1,0,0,1,0,1,0
2278,0,0,0,0,0,1,1,1
2279,1,0,1,0,1,1,1,1
2280,1,1,1,1,0,0,1,1
2281,0,1,1,1,0,0,1,0
2282,1,0,0,0,0,1,1,0
2283,1,1,1,0,1,0,0,1
2284,1,1,0,0,1,0,0,0
2285,1,0,0,0,0,0,1,1
2286,1,0,1,0,0,1,0,0
2287,1,0,0,0,1,0,1,0
2288,0,1,0,1,1,1,0,0
2289,0,1,0,0,1,0,1,0
2290,1,0,0,0,0,0,0,0
2291,0,0,0,1,0,1,1,0
2292,0,1,1,0,1,0,1,0
2293,1,1,0,0,0,0,0,1
2294,0,0,0,0,0,1,0,0
2295,0,0,0,1,0,1,0,1
2296,1,1,1,1,1,1,0,0
2297,1,1,1,1,1,1,0,1
2298,1,0,0,0,0,0,0,1
2299,0,0,0,1,0,1,0,1
2300,0,1,0,0,1,1,0,0
2301,1,1,1,0,0,0,1,1
2302,0,0,1,1,0,1,1,1
2303,0,0,1,1,1,1,1,0
2304,0,0,0,0,1,0,0,1
2305,0,1,1,0,1,1,1,0
2306,1,1,0,0,1,0,1,0
2307,0,0,0,0,1,0,0,0
2308,1,0,0,0,1,0,1,1
2309,1,0,0,1,0,1,0,0
2310,0,0,0,1,1,0,1,1
2311,0,0,1,1,1,0,1,0
2312,0,0,0,0,1,0,0,0
2313,1,0,0,0,0,1,1,1
2314,1,1,1,0,0,0,1,1
2315,0,1,0,1,1,0,1,0
2316,1,0,1,0,1,1,0,0
2317,0,1,0,0,0,0,1,0
2318,1,1,0,0,0,1,0,0
2319,1,1,1,1,0,1,1,0
2320,1,0,0,1,0,0,0,0
2321,1,1,1,0,1,1,0,0
2322,1,0,0,1,0,1,0,0
2323,1,0,1,0,0,1,1,0
2324,0,1,0,0,1,1,1,0
2325,1,1,0,0,0,1,1,0
2326,0,1,0,1,1,0,1,1
2327,0,1,0,0,1,0,1,1
2328,1,1,1,1,0,0,0,0
2329,0,1,0,0,0,1,0,0
2330,0,0,0,0,0,0,0,1
2331,0,1,0,1,0,1,1,1
2332,0,1,0,1,0,0,0,1
2333,0,0,0,1,0,1,1,0
2334,1,0,1,1,0,1,1,0
2335,1,0,0,1,0,1,1,0
2336,1,0,1,1,1,0,0,0
2337,1,1,1,0,1,0,1,0
2338,0,1,1,0,1,0,1,1
2339,0,1,1,1,1,1,1,0
2340,1,0,0,0,0,1,0,0
2341,1,1,0,1,1,1,1,0
2342,1,0,0,1,0,1,1,1
2343,1,0,0,0,0,1,1,1
2344,1,1,0,0,0,1,0,0
2345,1,1,0,1,1,0,1,1
2346,1,1,1,1,0,1,1,0
2347,0,0,0,0,1,0,0,1
2348,1,0,0,1,1,1,0,1
2349,1,1,0,0,0,1,0,0
2350,1,0,1,1,0,0,0,1
2351,1,0,0,0,1,0,1,1
2352,1,0,0,1,0,0,0,1
2353,1,1,0,0,1,1,0,1
2354,0,0,1,1,1,0,1,0
2355,0,0,0,0,1,0,0,1
2356,0,1,0,0,1,1,0,0
2357,0,0,1,0,0,1,0,0
2358,1,0,0,0,1,1,1,1
2359,1,0,1,1,1,0,0,0
2360,1,1,0,1,1,1,1,0
2361,1,1,0,1,1,0,0,0
2362,1,1,0,0,0,0,1,1
2363,1,0,0,0,0,1,0,1
2364,0,1,0,1,1,1,0,1
2365,0,1,1,0,1,1,0,0
2366,0,0,0,1,0,0,0,1
2367,0,1,0,1,1,0,0,0
2368,1,1,0,0,1,1,0,0
2369,1,1,0,1,1,0,0,0
2370,1,0,0,0,0,0,0,1
2371,0,0,0,0,1,1,1,1
2372,1,1,1,1,0,1,1,1
2373,1,0,0,0,0,1,0,0
2374,0,1,0,0,1,1,1,1
2375,1,0,1,0,0,1,0,0
2376,0,0,1,0,1,1,0,0
2377,1,1,0,1,1,1,0,1
2378,0,1,1,1,0,0,1,1
2379,1,0,0,1,1,1,1,0
2380,1,1,0,0,1,1,1,0
2381,1,1,1,1,1,0,0,0
2382,0,0,0,0,1,0,1,0
2383,0,0,0,0,1,0,0,0
2384,0,1,0,0,1,0,0,1
2385,0,0,0,0,1,1,1,0
2386,0,0,1,0,1,1,1,1
2387,1,0,1,0,1,0,1,0
2388,1,0,0,0,0,0,1,0
2389,1,1,0,1,1,0,1,0
2390,1,1,0,0,1,0,1,1
2391,1,1,1,0,1,0,1,1
2392,1,1,0,1,1,1,0,0
2393,0,1,1,0,0,0,1,0
2394,1,1,0,1,0,0,0,1
2395,1,1,0,0,0,1,0,1
2396,1,1,0,0,0,1,0,1
2397,1,1,1,0,1,1,0,0
2398,1,1,0,0,1,1,1,1
2399,0,0,0,1,0,1,0,1
2400,0,1,0,0,1,1,1,0
2401,1,0,1,0,0,1,1,0
2402,0,1,0,0,1,0,1,1
2403,1,0,0,0,1,0,1,0
2404,1,1,0,1,0,0,1,1
2405,1,1,0,1,0,0,0,0
2406,0,0,0,0,1,1,0,1
2407,1,0,1,1,0,1,0,0
2408,0,1,1,1,1,0,1,0
2409,1,1,1,0,1,0,1,0
2410,1,0,0,0,1,1,1,1
2411,1,1,0,1,0,0,0,1
2412,1,0,0,1,0,0,0,1
2413,1,0,1,1,1,0,1,1
2414,1,1,1,1,1,0,1,0
2415,1,0,0,0,0,1,0,1
2416,0,0,0,0,1,1,1,0
2417,1,0,0,1,0,1,1,1
2418,1,0,1,0,0,0,1,0
2419,1,1,0,0,0,1,1,0
2420,0,1,0,0,0,1,0,1
2421,1,1,0,1,0,1,0,1
2422,0,1,1,0,1,1,1,0
2423,0,1,0,1,0,0,1,0
2424,1,0,1,0,0,0,0,1
2425,1,0,1,0,1,1,0,1
2426,1,1,1,0,0,0,0,1
2427,1,1,0,0,1,1,0,1
2428,1,0,0,1,0,1,0,1
2429,0,1,0,1,0,1,0,1
2430,0,0,0,0,1,0,1,1
2431,1,0,0,0,1,0,0,0
2432,0,1,0,1,1,1,0,0
2433,1,0,1,0,1,0,0,0
2434,0,1,1,0,0,0,0,0
2435,1,1,0,1,1,1,0,1
2436,1,1,1,0,0,1,1,0
2437,0,0,0,0,1,1,0,1
2438,1,1,0,1,0,0,0,0
2439,0,1,0,0,0,1,1,1
2440,1,0,0,1,0,1,0,1
2441,1,0,1,1,1,0,1,0
2442,1,1,1,1,1,0,1,0
2443,1,1,0,0,1,1,0,1
2444,0,1,1,1,1,0,1,1
2445,1,1,0,0,1,0,1,1
2446,0,1,0,0,1,0,1,1
2447,1,1,1,0,1,1,1,0
2448,1,0,1,0,1,0,1,0
2449,0,1,0,0,1,0,1,0
2450,1,1,0,1,0,1,1,0
2451,1,1,0,1,1,0,0,1
2452,0,1,1,0,1,0,0,0
2453,1,1,1,0,0,1,1,0
2454,1,0,1,0,1,1,1,1
2455,1,1,0,1,0,1,0,0
2456,0,0,0,0,1,0,1,0
2457,1,0,1,0,0,1,0,1
2458,0,1,1,1,0,0,1,0
2459,1,1,0,0,1,1,1,0
2460,1,1,1,0,1,0,1,0
2461,1,1,0,1,0,0,0,0
2462,1,1,1,0,1,1,1,0
2463,1,1,1,0,1,1,0,1
2464,0,0,0,0,1,1,1,0
2465,1,1,0,0,1,1,0,0
2466,0,1,1,0,0,1,1,0
2467,0,1,1,0,1,1,0,1
2468,1,0,1,0,0,1,0,1
2469,1,0,0,1,1,1,0,1
2470,0,1,1,0,1,1,1,1
2471,1,1,0,0,1,0,1,1
2472,0,1,0,1,1,0,1,0
2473,1,1,1,0,0,0,1,0
2474,1,0,0,1,1,0,1,0
2475,1,1,1,1,1,1,0,1
2476,1,0,0,0,0,1,0,0
2477,0,1,1,0,0,0,0,1
2478,1,1,0,1,0,0,1,0
2479,1,1,0,1,0,1,1,0
2480,0,0,0,0,0,1,1,1
2481,0,1,0,0,1,1,1,0
2482,1,0,1,1,1,0,1,1
2483,1,0,0,0,1,1,0,1
2484,0,0,0,1,0,1,0,1
2485,1,1,0,0,0,1,0,1
2486,1,1,1,1,0,0,1,0
2487,0,1,0,0,1,1,0,0
2488,1,1,0,1,1,0,1,0
2489,0,1,0,0,1,0,1,1
2490,1,1,1,1,0,1,0,1
2491,1,1,1,0,0,1,1,1
2492,1,1,0,0,1,0,0,1
2493,0,1,0,1,0,0,1,1
2494,1,1,0,0,1,1,0,1
2495,1,1,0,0,0,1,1,1
2496,1,0,0,1,0,0,0,1
2497,0,1,0,0,0,1,0,0
2498,0,0,0,0,0,0,0,1
2499,1,0,0,1,1,0,0,1
2500,1,0,1,1,0,1,1,1
2501,1,1,0,1,0,1,0,0
2502,0,0,1,1,1,1,1,0
2503,1,1,0,1,1,0,1,0
2504,1,0,1,1,1,0,1,0
2505,1,0,1,1,1,0,1,1
2506,1,0,0,0,0,1,1,1
2507,1,0,0,1,1,0,0,1
2508,1,0,1,0,1,0,1,0
2509,1,0,0,0,1,0,1,1
2510,1,0,1,0,1,1,0,0
2511,0,1,0,0,0,0,0,0
2512,0,0,0,1,0,1,1,1
2513,1,1,1,0,1,0,0,1
2514,1,1,0,0,1,1,1,0
2515,1,1,0,0,1,1,0,1
2516,0,1,0,0,1,0,1,0
2517,0,0,0,1,1,0,1,0
2518,0,0,0,1,0,1,1,1
2519,1,1,1,0,0,1,0,1
2520,0,0,1,1,1,0,1,1
2521,0,1,0,0,1,1,1,1
2522,1,1,1,1,1,0,1,0
2523,0,0,0,0,1,0,0,0
2524,0,1,1,1,1,0,1,1
2525,1,0,0,0,1,1,0,1
2526,1,1,0,0,1,0,1,0
2527,0,0,0,0,0,1,0,0
2528,1,1,0,0,0,0,1,0
2529,1,1,0,0,1,0,1,0
2530,0,0,1,0,0,1,1,1
2531,0,0,0,1,0,1,0,0
2532,1,0,0,0,0,1,0,1
2533,1,0,0,0,0,0,0,0
2534,0,0,0,0,0,1,0,0
2535,1,0,0,0,0,0,1,0
2536,0,0,0,1,1,0,1,0
2537,1,0,1,1,0,0,0,0
2538,0,0,0,1,0,0,0,1
2539,1,1,0,0,1,1,0,1
2540,1,1,1,1,1,1,1,0
2541,0,1,0,0,1,0,1,0
2542,1,0,0,0,0,1,0,1
2543,1,0,0,0,0,1,0,0
2544,1,1,1,1,1,1,0,1
2545,1,0,1,1,0,0,0,1
2546,1,1,0,0,1,0,0,0
2547,1,0,1,1,0,0,1,0
2548,1,1,0,0,0,0,1,1
2549,0,0,0,0,0,1,0,1
2550,1,0,0,1,1,0,0,1
2551,0,1,0,0,0,0,0,0
2552,1,1,1,0,0,0,1,0
2553,0,0,0,0,0,1,0,0
2554,1,0,0,0,0,0,1,0
2555,1,1,0,1,1,1,0,0
2556,1,0,1,0,0,1,1,0
2557,1,1,0,0,1,1,0,0
2558,0,0,1,1,1,0,0,0
2559,1,1,1,0,0,0,0,1
2560,1,1,1,0,0,1,0,1
2561,1,1,0,1,1,1,0,1
2562,1,1,0,0,0,0,0,0
2563,0,0,1,0,1,1,1,1
2564,1,0,0,0,1,0,1,0
2565,0,1,1,1,0,1,0,0
2566,1,0,0,0,0,0,1,0
2567,0,0,0,0,1,0,1,1
2568,1,1,0,1,0,1,1,0
2569,0,1,1,0,1,0,0,0
2570,0,1,1,0,1,0,1,1
2571,1,0,0,1,1,1,1,0
2572,1,1,0,1,0,0,0,1
2573,1,0,0,0,1,1,1,0
2574,1,0,0,0,1,1,0,0
2575,1,1,1,0,1,0,1,0
2576,1,0,1,1,1,0,1,0
2577,0,0,1,0,1,1,0,0
2578,0,0,0,0,0,1,0,0
2579,0,1,0,0,0,0,1,0
2580,1,1,0,0,0,1,1,1
2581,1,0,0,0,0,0,0,1
2582,0,0,1,0,1,1,1,0
2583,0,0,1,0,1,1,0,1
2584,1,1,1,0,1,0,0,1
2585,0,0,0,0,0,0,0,0
2586,1,1,0,0,1,0,0,0
2587,1,0,1,1,0,1,1,0
2588,1,1,0,1,0,1,0,1
2589,0,1,0,0,0,1,1,0
2590,0,0,0,1,0,1,0,1
2591,1,1,0,0,0,0,0,1
2592,0,1,1,0,0,1,1,1
2593,1,0,0,1,0,0,0,1
2594,0,1,1,1,1,1,0,1
2595,1,1,0,0,1,0,1,1
2596,1,1,0,0,1,0,0,0
2597,0,0,1,1,0,1,1,0
2598,0,0,0,1,0,1,1,0
2599,1,0,0,0,0,1,0,1
2600,0,1,1,1,0,0,0,0
2601,1,0,1,0,1,0,0,1
2602,1,0,0,1,1,0,0,0
2603,1,0,1,0,0,0,1,0
2604,1,1,0,0,1,1,0,0
2605,0,0,0,0,0,0,1,1
2606,1,0,1,0,1,1,0,1
2607,1,1,0,0,0,0,1,0
2608,0,1,0,1,0,1,1,1
2609,1,0,1,1,1,1,1,0
2610,0,0,1,0,0,1,0,1
2611,1,1,1,1,0,0,1,0
2612,1,0,0,0,0,1,1,1
2613,1,1,0,0,1,0,1,1
2614,1,1,0,1,1,1,1,0
2615,1,1,1,0,0,1,0,1
2616,0,1,0,0,1,1,0,1
2617,1,0,0,0,1,1,0,1
2618,0,0,1,1,0,1,1,1
2619,0,0,0,1,1,1,0,0
2620,1,0,1,0,1,0,0,0
2621,1,0,1,0,0,0,0,0
2622,1,0,0,0,0,0,0,0
2623,1,0,0,1,1,0,0,0
2624,0,0,0,0,1,0,0,1
2625,0,0,1,0,0,0,1,1
2626,0,1,0,0,1,0,1,1
2627,0,1,0,0,1,0,1,1
2628,1,1,0,0,0,1,0,1
2629,1,1,0,1,1,0,1,0
2630,1,1,0,1,1,0,1,0
2631,0,0,0,0,0,1,1,0
2632,1,1,1,1,0,0,0,1
2633,1,1,1,0,0,0,0,0
2634,1,1,0,1,0,1,0,1
2635,1,1,0,0,0,0,1,1
2636,1,1,0,0,0,0,1,0
2637,1,0,0,0,1,1,0,1
2638,1,0,0,0,1,1,1,1
2639,1,1,0,1,1,1,0,0
2640,1,1,1,1,0,1,0,0
2641,1,0,0,0,0,0,0,0
2642,0,0,1,0,1,1,0,1
2643,1,0,1,0,1,1,0,1
2644,0,1,1,0,0,1,0,0
2645,1,1,0,1,1,0,1,1
2646,1,1,0,0,1,0,1,0
2647,1,0,0,0,0,1,0,1
2648,1,0,1,1,1,1,1,1
2649,0,0,0,0,0,1,0,1
2650,1,1,1,1,1,0,1,0
2651,1,0,0,0,0,1,1,1
2652,1,1,0,1,0,1,1,1
2653,0,0,1,1,1,0,1,1
2654,0,0,0,0,0,0,0,1
2655,0,1,0,0,1,0,0,0
2656,1,1,0,0,0,1,0,0
2657,1,1,0,0,0,1,0,1
2658,0,1,0,1,1,0,0,0
2659,1,0,1,0,0,0,0,1
2660,0,0,0,0,1,0,1,1
2661,1,1,1,1,1,1,1,1
2662,1,0,0,0,1,0,1,0
2663,0,0,0,1,0,1,0,1
2664,1,0,0,0,1,1,0,1
2665,1,0,0,0,1,1,1,0
2666,0,1,0,1,1,0,1,0
2667,0,1,1,0,0,0,0,0
2668,0,1,1,0,0,1,1,0
2669,1,1,0,0,0,0,0,1
2670,0,1,0,0,0,0,1,0
2671,1,0,0,1,1,0,1,0
2672,1,0,0,1,1,0,1,1
2673,0,1,0,0,1,0,0,0
2674,0,1,0,0,1,1,0,1
2675,0,0,0,0,0,1,1,0
2676,1,1,0,0,1,1,1,0
2677,1,0,0,0,0,1,1,1
2678,1,1,0,0,0,1,0,0
2679,0,1,0,0,1,1,1,1
2680,0,1,0,0,1,1,1,1
2681,1,0,0,0,1,0,1,1
2682,1,0,0,1,0,1,0,1
2683,1,1,1,0,0,1,1,1
2684,1,1,0,0,1,0,0,1
2685,0,0,0,0,0,1,0,1
2686,1,1,0,1,0,0,1,1
2687,0,1,0,0,0,1,1,0
2688,0,1,0,0,1,1,0,0
2689,1,1,0,0,1,0,0,1
2690,0,0,1,0,1,1,0,1
2691,0,1,1,0,0,1,0,0
2692,1,0,0,0,0,0,0,0
2693,1,1,0,1,0,1,0,0
2694,1,1,0,0,1,0,1,0
2695,0,0,0,0,0,1,1,1
2696,1,0,0,0,1,0,0,1
2697,1,0,1,0,0,0,0,0
2698,1,1,0,0,1,0,1,0
2699,1,0,0,0,0,1,1,1
2700,1,1,0,0,1,0,1,0
2701,1,1,0,0,1,0,0,0
2702,1,1,0,0,1,1,0,0
2703,1,1,1,0,1,0,1,0
2704,1,0,0,0,1,0,1,0
2705,1,1,1,0,1,0,1,0
2706,1,1,1,0,1,1,1,0
2707,0,1,0,1,0,0,1,1
2708,1,0,0,0,1,1,0,0
2709,0,0,0,1,1,1,0,0
2710,0,1,1,0,0,1,1,0
2711,1,0,0,0,0,0,1,0
2712,0,0,1,1,1,0,1,0
2713,1,1,0,0,0,1,0,0
2714,1,1,0,1,0,1,1,1
2715,1,1,0,0,1,1,0,0
2716,0,0,0,0,0,1,1,0
2717,0,0,1,0,1,0,0,0
2718,0,0,1,0,0,1,0,0
2719,1,0,0,0,1,1,0,0
2720,0,1,0,0,0,1,0,0
2721,0,1,1,1,1,0,0,1
2722,1,0,0,0,0,1,0,0
2723,0,0,0,1,1,0,0,1
2724,0,0,1,0,1,1,0,0
2725,1,1,0,0,0,1,1,0
2726,1,0,0,0,0,0,1,0
2727,1,1,0,0,1,1,0,1
2728,1,1,0,1,1,1,0,0
2729,0,0,1,0,0,0,1,1
2730,1,0,1,1,1,1,1,0
2731,1,1,1,0,0,1,0,1
2732,0,0,0,1,0,0,1,0
2733,0,0,1,0,1,1,0,1
2734,1,0,0,1,0,0,0,0
2735,1,0,0,0,0,1,1,1
2736,0,0,0,1,1,1,1,0
2737,0,0,1,0,0,0,0,0
2738,1,0,0,0,0,1,0,0
2739,1,0,1,1,1,1,0,1
2740,1,0,0,1,0,0,1,1
2741,0,1,0,0,0,1,1,1
2742,1,1,0,0,0,1,1,0
2743,1,1,1,0,1,0,0,0
2744,1,0,1,1,1,0,1,0
2745,0,0,0,0,0,1,1,1
2746,1,1,0,1,1,0,1,1
2747,0,0,0,1,1,1,0,1
2748,1,1,1,1,0,0,1,1
2749,1,1,0,0,0,1,1,0
2750,0,1,0,1,1,0,1,0
2751,1,0,0,1,0,0,1,1
2752,1,1,0,0,0,1,1,1
2753,0,0,1,0,0,1,0,1
2754,1,0,1,0,0,1,1,1
2755,0,0,1,1,0,1,0,1
2756,0,0,1,0,1,0,0,1
2757,1,1,0,0,1,1,1,0
2758,1,1,1,1,1,0,0,0
2759,1,1,0,1,1,0,1,0
2760,1,0,1,0,0,1,0,1
2761,1,0,0,0,1,1,1,0
2762,1,0,0,0,1,1,1,1
2763,1,1,1,0,0,0,0,0
2764,1,0,1,0,0,0,1,0
2765,1,1,0,1,1,1,0,1
2766,1,0,0,0,0,1,0,0
2767,0,1,0,1,1,0,0,1
2768,0,1,1,1,0,1,1,1
2769,0,1,0,1,0,0,0,1
2770,1,1,0,0,1,1,1,1
2771,1,0,1,0,0,1,0,0
2772,1,0,0,0,0,0,0,0
2773,1,0,1,0,0,1,0,1
2774,1,0,0,0,0,0,0,1
2775,1,1,1,0,0,0,0,1
2776,0,0,0,0,0,1,1,1
2777,1,1,1,0,1,0,0,1
2778,1,1,0,0,1,0,1,0
2779,1,0,1,0,0,1,0,0
2780,0,0,1,0,1,0,1,1
2781,1,1,0,0,0,0,0,0
2782,1,1,0,0,1,1,0,0
2783,1,0,0,0,0,0,1,0
2784,1,1,0,0,1,1,0,1
2785,1,0,0,1,1,1,1,1
2786,1,0,1,0,0,0,0,0
2787,1,0,0,0,0,0,0,0
2788,0,0,1,0,0,1,0,1
2789,1,0,1,0,1,1,0,0
2790,0,0,1,1,1,0,0,1
2791,1,0,0,0,0,0,0,1
2792,1,0,1,0,0,1,0,1
2793,1,0,0,0,1,1,0,1
2794,1,0,1,0,1,0,0,0
2795,0,0,0,0,0,0,0,0
2796,1,0,0,1,0,1,1,0
2797,1,1,0,0,1,0,0,0
2798,1,1,0,0,0,1,0,1
2799,1,0,0,0,0,1,0,1
2800,1,1,0,0,0,0,1,0
2801,1,0,1,1,1,1,0,0
2802,0,0,0,0,0,1,0,1
2803,0,0,1,1,1,1,0,0
2804,1,0,0,0,1,0,1,1
2805,1,0,0,0,1,1,1,0
2806,0,1,0,0,1,1,1,1
2807,1,0,1,1,0,0,0,1
2808,1,0,1,1,1,1,1,0
2809,1,1,0,0,1,0,0,0
2810,0,0,0,1,0,1,1,1
2811,0,0,0,1,1,0,1,0
2812,0,1,0,0,1,0,0,1
2813,1,1,0,0,1,0,1,0
2814,1,1,0,0,0,0,0,1
2815,0,0,0,1,0,1,1,1
2816,1,0,1,0,0,1,1,1
2817,0,1,1,0,0,0,0,1
2818,1,0,0,0,1,0,1,0
2819,0,0,0,1,1,1,0,1
2820,1,0,0,0,1,1,0,0
2821,0,1,1,0,1,0,0,1
2822,1,0,0,0,0,1,0,1
2823,1,1,0,1,0,0,0,0
2824,0,0,1,0,1,1,0,0
2825,1,0,1,0,0,1,0,1
2826,1,1,0,0,0,1,1,0
2827,1,0,0,0,1,0,1,0
2828,1,1,0,0,1,0,1,1
2829,1,1,0,1,1,0,0,1
2830,1,1,0,1,0,0,0,1
2831,0,0,1,1,0,0,1,0
2832,1,0,0,1,0,0,1,1
2833,0,1,0,0,1,0,0,0
2834,1,0,0,0,1,0,0,0
2835,1,1,0,0,0,1,1,0
2836,1,1,1,1,1,0,0,0
2837,1,1,0,1,1,1,0,0
2838,1,1,1,0,0,0,0,0
2839,1,1,0,0,1,1,1,0
2840,1,0,0,0,0,0,0,1
2841,1,0,0,1,0,1,1,1
2842,1,1,1,0,1,0,1,0
2843,1,0,0,0,0,0,0,1
2844,0,0,0,0,0,0,0,1
2845,1,0,0,0,1,1,0,0
2846,1,1,0,0,1,1,0,0
2847,1,1,1,0,1,0,1,0
2848,0,0,0,0,1,1,0,1
2849,1,0,0,0,0,0,1,0
2850,0,0,0,0,1,0,1,0
2851,0,1,0,0,0,0,1,1
2852,1,1,0,0,1,1,0,1
2853,1,1,1,1,0,1,0,1
2854,1,0,1,0,1,1,1,0
2855,1,0,0,0,0,1,1,1
2856,1,1,0,1,0,0,1,0
2857,1,0,1,0,1,1,1,1
2858,0,0,0,1,0,0,1,1
2859,1,0,0,1,0,1,0,1
2860,1,0,0,0,1,1,0,0
2861,0,1,0,0,1,1,0,0
2862,1,1,1,1,0,0,0,1
2863,1,1,0,1,1,0,1,0
2864,1,0,0,1,0,1,1,0
2865,1,1,0,1,1,1,1,1
2866,0,0,0,0,1,1,1,0
2867,1,1,1,1,0,1,1,1
2868,1,1,1,0,1,0,0,1
2869,1,1,1,0,0,1,0,1
2870,1,0,0,0,0,0,0,0
2871,1,0,0,0,0,1,0,1
2872,1,1,0,0,0,1,1,0
2873,1,1,0,0,0,1,0,1
2874,1,0,0,0,1,1,0,1
2875,1,0,0,0,0,0,1,1
2876,1,1,0,0,1,1,1,0
2877,0,0,1,0,0,1,0,0
2878,1,0,0,0,0,1,0,1
2879,0,0,1,1,0,0,0,1
2880,1,1,0,1,0,0,1,1
2881,1,1,0,0,1,1,1,0
2882,0,1,0,0,0,1,0,1
2883,0,0,0,0,0,0,0,1
2884,1,1,1,0,0,0,0,1
2885,1,1,0,0,0,1,1,0
2886,0,0,1,1,0,0,0,0
2887,1,1,0,0,1,0,1,0
2888,1,0,1,0,0,0,0,1
2889,1,1,0,0,1,1,0,1
2890,1,1,0,0,1,1,1,0
2891,1,0,0,1,0,1,1,0
2892,1,1,0,0,1,1,0,0
2893,0,0,1,0,0,1,1,1
2894,0,0,1,0,1,1,0,1
2895,0,1,0,0,0,0,1,1
2896,0,1,1,1,0,0,1,0
2897,1,1,0,1,0,1,0,1
2898,1,1,1,0,0,0,0,1
2899,1,1,0,1,1,1,0,0
2900,1,0,1,1,0,1,0,1
2901,1,1,0,1,0,0,1,1
2902,1,0,0,1,0,1,0,0
2903,1,0,0,0,1,1,1,0
2904,0,1,0,0,0,1,1,0
2905,1,1,1,0,0,0,0,0
2906,1,0,0,0,1,1,0,1
2907,0,0,1,1,1,0,1,0
2908,0,0,0,0,0,1,0,1
2909,0,0,0,0,1,0,1,0
2910,1,0,1,0,1,1,0,0
2911,1,0,0,0,1,0,1,1
2912,1,0,0,0,1,0,0,1
2913,0,0,1,1,1,0,1,1
2914,1,0,1,0,0,1,1,0
2915,1,0,1,0,0,1,0,0
2916,0,1,1,0,1,0,0,0
2917,1,1,0,1,1,0,0,0
2918,0,1,0,0,1,1,1,0
2919,1,0,0,1,0,0,0,1
2920,1,1,0,0,1,1,1,1
2921,1,0,0,0,0,1,0,1
2922,1,0,1,0,0,0,0,0
2923,1,1,0,1,1,0,0,0
2924,1,1,1,0,0,1,0,1
2925,1,1,0,0,1,0,1,0
2926,1,0,0,0,1,1,1,1
2927,1,1,0,1,0,0,1,0
2928,1,0,1,1,0,1,1,0
2929,0,0,0,1,1,1,0,0
2930,1,0,0,0,1,1,0,0
2931,0,0,0,0,1,0,0,1
2932,1,0,0,0,0,1,1,0
2933,1,1,0,0,0,1,0,1
2934,0,1,1,0,1,0,0,0
2935,0,0,0,1,1,0,1,0
2936,1,1,0,0,0,1,1,0
2937,1,0,0,1,1,1,0,1
2938,1,0,0,0,1,1,0,0
2939,1,0,1,0,1,0,1,0
2940,0,0,0,1,1,1,1,1
2941,0,0,1,0,0,1,0,1
2942,1,0,0,0,0,0,0,1
2943,1,1,1,0,1,0,0,1
2944,1,0,1,1,1,1,0,1
2945,1,1,0,0,0,0,1,0
2946,1,1,0,0,1,1,1,0
2947,0,1,1,0,1,0,1,0
2948,0,1,1,0,0,1,1,0
2949,1,0,0,0,0,1,0,1
2950,1,0,1,0,0,0,1,1
2951,1,1,0,0,1,1,0,0
2952,0,1,0,1,0,0,1,0
2953,1,0,0,0,0,0,1,1
2954,1,1,1,1,1,0,0,1
2955,0,1,0,1,0,1,0,0
2956,1,1,0,0,1,0,0,1
2957,0,1,1,0,1,0,1,0
2958,1,0,0,1,0,0,0,1
2959,1,0,0,0,1,1,0,1
2960,1,0,0,1,0,1,0,0
2961,0,1,0,1,0,1,0,0
2962,0,0,0,0,0,1,1,0
2963,1,0,0,0,0,0,1,1
2964,1,0,1,1,1,1,0,1
2965,0,1,0,0,0,1,1,1
2966,0,1,0,1,0,1,0,1
2967,1,1,0,1,1,1,1,0
2968,1,1,0,1,1,0,0,1
2969,1,1,0,0,1,0,0,1
2970,0,1,0,0,0,1,0,1
2971,1,1,0,1,1,0,1,0
2972,1,1,1,0,1,1,0,1
2973,1,0,0,1,0,1,0,0
2974,0,1,0,0,1,1,1,1
2975,1,1,0,0,0,0,0,1
2976,1,1,0,0,1,0,0,0
2977,1,0,1,1,0,1,0,0
2978,1,0,0,0,1,1,0,1
2979,1,0,1,0,1,0,0,0
2980,1,1,0,1,0,0,0,0
2981,1,1,0,0,1,0,0,0
2982,1,0,0,1,0,1,0,1
2983,1,0,0,0,1,1,0,1
2984,1,0,1,1,1,1,0,0
2985,0,1,0,1,0,0,0,0
2986,0,1,1,0,1,1,1,0
2987,1,1,0,1,0,0,1,0
2988,0,1,0,0,0,0,0,0
2989,0,0,0,0,1,0,1,0
2990,1,0,0,0,0,1,0,1
2991,0,0,0,0,1,0,1,0
