,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1223,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1
1224,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
1225,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1226,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1227,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1228,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1229,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1230,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
1231,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1232,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1233,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1235,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1236,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1
1237,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1238,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
1239,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
1240,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1
1241,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1244,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
1245,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
1246,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1248,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1249,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
1250,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
1251,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
1252,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1
1253,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
1254,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1
1255,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1256,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1257,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1258,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
1259,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
1260,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1261,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
1262,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1263,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
1264,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1265,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1266,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1267,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
1268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1269,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1270,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
1271,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
1272,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
1273,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1
1274,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
1275,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1276,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
1277,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
1278,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1280,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1281,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1283,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1284,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1285,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1286,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
1287,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1288,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
1289,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1290,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
1291,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
1292,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
1293,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
1294,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
1295,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
1296,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1297,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1298,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1299,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1300,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0
1301,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1
1302,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
1303,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1304,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
1305,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1306,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1307,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
1308,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1309,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1310,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
1311,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1312,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1313,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
1314,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1315,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1316,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
1317,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
1318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
1320,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
1321,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
1322,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
1323,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1324,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0
1325,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
1326,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
1327,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1
1328,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1329,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0
1330,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1
1331,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1332,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
1333,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
1334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1335,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
1336,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0
1337,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
1338,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
1339,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
1340,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
1341,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
1342,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
1343,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1344,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1345,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
1346,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
1347,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1348,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
1349,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
1350,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
1351,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
1352,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
1353,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1354,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1355,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1356,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0
1357,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1358,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
1359,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1
1360,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
1361,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
1362,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1363,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
1364,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1366,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
1367,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
1368,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1369,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
1370,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1371,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1372,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
1373,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1
1374,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1
1375,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
1376,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
1377,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1378,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
1379,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1380,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
1381,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1382,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1383,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0
1384,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1385,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
1386,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
1387,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1388,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1389,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1390,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1391,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
1392,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
1393,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1394,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1395,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
1396,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1397,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
1398,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1399,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1400,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1401,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1402,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1403,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
1404,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1405,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1406,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1407,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1
1408,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1409,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1410,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1411,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
1412,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
1413,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1414,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1415,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1416,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
1417,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
1418,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1419,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1
1420,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
1421,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1422,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1423,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
1424,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1
1426,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1427,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1428,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1429,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
1430,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
1431,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1432,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1433,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1434,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1435,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
1436,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1437,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
1438,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1439,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1440,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0
1441,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1442,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0
1443,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1444,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1445,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1446,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1447,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1448,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1449,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1
1450,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1451,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0
1452,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
1453,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1454,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1455,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
1456,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
1457,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
1458,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1459,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1460,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
1461,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1462,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
1463,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1464,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1465,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
1466,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
1467,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1468,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
1469,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1470,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
1471,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
1472,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1474,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1475,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
1476,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1477,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1478,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1479,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1480,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1481,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
1482,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1483,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
1484,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1485,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0
1486,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
1487,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0
1488,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1489,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
1490,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
1491,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1492,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1493,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1494,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1495,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1496,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1497,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
1498,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1499,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
1500,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1
1501,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
1502,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1503,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1504,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0
1505,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1506,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1
1507,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1508,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1509,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1510,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
1511,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1
1512,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
1513,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1514,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
1515,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
1516,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0
1517,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1518,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1519,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
1520,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0
1521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1522,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1523,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
1524,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1525,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1526,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1527,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1528,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1530,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1531,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0
1532,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
1533,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
1534,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
1535,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1536,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
1537,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1538,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1539,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1540,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
1541,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1542,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1543,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
1544,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1545,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
1546,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
1547,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1548,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
1549,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0
1550,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
1551,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1552,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
1553,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1554,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1555,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1556,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1557,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
1558,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1559,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0
1560,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1561,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
1562,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1563,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1564,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
1565,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1566,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
1567,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1568,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1569,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1570,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
1571,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1572,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
1573,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
1574,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
1575,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1576,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1
1577,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1578,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
1579,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1580,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
1581,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
1582,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
1583,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
1584,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1585,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
1586,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1587,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1588,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1589,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
1590,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0
1591,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
1592,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1593,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1594,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1595,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1596,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1597,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
1598,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1599,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1600,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1601,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1602,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1
1603,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
1604,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
1605,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1606,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
1607,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1608,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
1609,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0
1610,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1611,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1
1612,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1613,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1614,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1615,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
1616,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
1617,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
1618,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1619,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1620,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1621,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
